unit_name,month,Total Salary--Admin--ADMIN,Total Salary--Admin--Admin,Total Salary--Admin--Driver,Total Salary--Admin--HOUSEKEEPING,Total Salary--Admin--Housekeeping,Total Salary--Admin--Maintenance,Total Salary--Admin--Security,Total Salary--Admin--Support,Total Salary--Audit & Refilling--Audit,Total Salary--Audit & Refilling--Audit & Refilling,Total Salary--Audit & Refilling--Lead,Total Salary--Audit & Refilling--Refilling,Total Salary--CHECKING--Support,Total Salary--Checking--Checking & Packing,Total Salary--Checking--Checking & packing,Total Salary--Checking--Lead,Total Salary--Checking--Modification,Total Salary--Checking--Support,Total Salary--Data Analyst--Data Analyst,Total Salary--Data Analyst--Data analyst,Total Salary--Data analyst--Data Analyst,Total Salary--Data analyst--Data analyst,Total Salary--Delivery--Delivery,Total Salary--Delivery--Delivery Boy,Total Salary--Delivery--Delivery Supervisor,Total Salary--Delivery--Delivery boy,Total Salary--Dispatch--Lead,Total Salary--Dispatch--Sorting,Total Salary--Dispatch--Support,Total Salary--Dispatch--System Operator,Total Salary--Dispatch--System operator,Total Salary--Dispatch--lead,Total Salary--Expiry--Expiry,Total Salary--Expiry--Lead,Total Salary--Expiry--lead,Total Salary--Finance & Accounts--Finance & Accounts,Total Salary--Finance & Accounts--Lead,Total Salary--Finance & Accounts--Payeables,Total Salary--Finance & Accounts--RECEIVABLES,Total Salary--Finance & Accounts--Receivable,Total Salary--Finance & Accounts--Receivables,Total Salary--Finance & Accounts--Support,Total Salary--Finance & Accounts--receivables,Total Salary--HR--HR,Total Salary--IT --IT ,Total Salary--IT--IT,Total Salary--Inward--Gatepass Entry,Total Salary--Inward--Godown To Store,Total Salary--Inward--Godown to Store,Total Salary--Inward--Godown to store,Total Salary--Inward--Inward Checking,Total Salary--Inward--Inward checking,Total Salary--Inward--Lead,Total Salary--Inward--Loader,Total Salary--Inward--Overall,Total Salary--Inward--PURCHASE ENTRY,Total Salary--Inward--Purchase Entry,Total Salary--Inward--Purchase entry,Total Salary--Inward--System Operater,Total Salary--Inward--gatepass entry,Total Salary--Inward--lead,Total Salary--Inward--purchase entry,Total Salary--Overall Non - Ops--Lead,Total Salary--Overall Operation--Lead,Total Salary--Overall Operation--MIS,Total Salary--Overall Operation--Support,Total Salary--Overall Operation--lead,Total Salary--Overall Operation--support,Total Salary--PURCHASE--Lead,Total Salary--Purchase--Lead,Total Salary--Purchase--Purchase Entry,Total Salary--Purchase--Support,Total Salary--Purchase--lead,Total Salary--Purchase--support,Total Salary--SALES--Sales Executive,Total Salary--Sales Return--Sale return,Total Salary--Sales Return--Sales Return,Total Salary--Sales--BD,Total Salary--Sales--BD Special,Total Salary--Sales--BD Vaccines,Total Salary--Sales--COLLECTION,Total Salary--Sales--Call Center,Total Salary--Sales--Call Center ,Total Salary--Sales--Call Centre,Total Salary--Sales--Call centre,Total Salary--Sales--City Head,Total Salary--Sales--Collection,Total Salary--Sales--Collection ,Total Salary--Sales--Lead,Total Salary--Sales--Sales Executive,Total Salary--Sales--Sales executive,Total Salary--Sales--executive,Total Salary--Sales--lead,Total Salary--Sales--sales executive,Total Salary--Store--CHALLAN PRINTING,Total Salary--Store--Challan Printing,Total Salary--Store--Lead,Total Salary--Store--Modification,Total Salary--Store--PICKING,Total Salary--Store--Picking,Total Salary--Store--Support,Total Salary--Store--lead,Total Salary--Store--picking,Total Salary--store--Modification,Total Salary--store--Support
Kolkata,2022-04-01,,10000.0,,,,,,,,,,,,,,,,,,,27750.0,,,,15636.933333333334,,,44048.6,,67440.26666666666,,,,,,35424.75,,26654.0,,,93409.75,,,,,,,,,,,,,,,,,,,,,,,36800.0,,,,,,,,,,,,,11856.466666666667,15742.833333333332,,,,,,186122.48333333334,,28750.0,,,,564336.2166666667,,,,,,,,,,,,,,,
Kolkata,2022-05-01,,6500.0,,,,,,,,,,,,,,,,,,,27750.0,,,,17109.032258064515,,,57438.83870967742,,61146.58064516129,,,,,,34902.60483870968,,24437.41935483871,,,96058.39516129032,,,,,,,,,,,,,,,,,,,,,,,36800.0,,,,,,,,,,,,,12266.0,3153.0967741935483,,,,,,189741.25,,28750.0,,,,550164.4596774194,,,,,,,,,,,,,,,
Kolkata,2022-06-01,,11000.0,,,,,,,,,,,,,,,,,,,27765.0,,,,20581.893333333333,,,69678.3,,51255.58666666667,,,,,,40640.10625,,23745.0,,,84486.40260416667,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23847.666666666664,,,,,,,169614.0953125,,30921.687499999996,,,,466564.34958333336,,,,,,,,,,,,,,,
Kolkata,2022-07-01,,11000.0,,,,,,,,,,,,,,,,,,,,27750.0,,,,,,67322.93548387097,,50847.8,,,,,,40572.11189516129,,23730.0,,,66334.16496975806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59499.587096774194,,,,,,,169449.0953125,,30906.6875,,,,481794.1464717742,,,,,,,,,,,,,,,
Kolkata,2022-08-01,,11354.838709677419,,,,,,,,,,,,,,,,,27750.0,,,,,,,,,76170.51612903226,,29288.503225806453,25476.516129032258,,,,,40002.196572580644,,23730.0,,,67805.74677419354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61185.27741935484,,,,,,,168431.7324092742,,30906.6875,,,,142046.6451612903,293979.1077620968,,,,,,,,,,,,,,
Kolkata,2022-09-01,,11000.0,,,,,,,,,,,,,,,,,27750.0,,,,,,,,,74419.0,,28467.800000000003,24760.0,,,,,,,23730.0,,,98450.2359375,19663.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59127.36,,,,,,,177516.86197916666,,30906.687499999996,,,,179159.1,292940.996875,,,,,,,,,,,,,,
Kolkata,2022-10-01,,11000.0,,,,,,,,,,,,,,,,,27750.0,,,,,,,,,76216.96774193548,,,50830.948387096774,,,,,,,24437.41935483871,,,115923.8556451613,19663.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58238.941935483876,,,,,,,193180.34173387097,,30906.6875,,,,446072.6460685484,,,,,,,,,,,,,,,
Kolkata,2022-11-01,,11000.0,,,,,,,,,,,,,,,,,27750.0,,,,,,,,,81100.4,,53227.8,,,,,,,,23730.0,,,102715.2359375,19663.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57828.72666666667,,,,,,,194307.86197916666,,30906.687499999996,,,,,508642.4858534946,,,,,,,,,,,,,,
Kota,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17999.0,,,,,,,,,,,,33334.0,,,,,,30837.166666666668,,,,,,103241.0,,,,,,,,,,,,,,,
Kota,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24319.0,,,,,,,,,,,,32318.0,,,,,,30572.09677419355,,,,,,,,,,122715.35,,,,,,,,,,,
Kota,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21159.0,,,,,,,,,,,,33334.0,,,,,,29291.7,,,,,,100078.71666666667,,,,,,,,,,,,,,,
Kota,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26670.0,,,,,,,,,,,,,,,,,,,,,,,,,21159.0,,,,,,,,,,,,32318.0,,,,,,29817.248387096777,,,,,,110894.15,,,,,,,,,,,,,,,
Kota,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500.0,,,,,,,,,,,,,,,,,,,,,,,,,21159.0,,,,,,,,,,,,33334.0,,,,,,32769.11129032259,,,,,,142923.3370967742,,,,,,,,,,,,,,,
Kota,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500.0,,,,,,,,,,,,,,,,,,,,,,,,,21159.0,,,,,,,,,,,,32282.0,,,,,14051.612903225807,17234.7,,,,,,,127026.10322580645,,,,,,,,,,,,,,
Kota,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27086.0,,,,,,,,,,,,,,,,,,,,,,,,,20818.0,,,,,,,,,,,,,,,,,,15062.0,15845.25,,,,32318.0,144289.88333333333,,,,,,,,,,,,,,,
Kota,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500.0,,,,,,,,,,,,,,,,,,,,,,,,,21159.0,,,,,,,,,,,,,,,,,,29553.5,,,,,33334.0,,152789.0806451613,,,,,,,,,,,,,,
Lucknow,2022-04-01,,16298.0,,,,,,,17392.0,,,80443.0,,211659.0,,27480.0,40474.0,,,,,,,277374.0,,,,31036.0,,54654.0,,,44570.0,,,20472.0,,44504.0,,,33245.0,,,,,,,,38083.0,,23635.0,,,,,,27059.0,,,,,,,41474.0,,,,,,,,30160.0,,,,,11312.0,,,,,,,438444.0,,,51952.0,,,159086.0,,,,,,12128.0,,,,288365.0,,,,,
Lucknow,2022-05-01,,14679.645161290322,,,,,,,14383.0,,,81345.59526881721,,209580.54784946237,,24894.666666666668,37454.63870967742,,,,,,,306222.82043010753,,,,25176.90322580645,,48827.562365591395,,,51546.97096774194,,,12756.58064516129,,47311.6129032258,,,31696.838709677417,,,,,,,,42406.65913978495,,22265.322580645163,,,,,,29621.32258064516,,,,,,,40506.77419354839,,,,,,,,28612.0,,,,,12285.0,,,,,,,434377.9959139785,,,51979.3870967742,,,171628.55096774193,,,,,,11861.0,,,,268643.33978494623,,,,,
Lucknow,2022-06-01,,16253.733333333334,,,,,,,13819.183333333332,,,77142.13333333333,,218175.36666666667,,24590.0,39153.62666666666,,,,,,,302120.73086021503,,,,26710.225806451614,,49667.897849462366,,,52053.42333333333,,,,,44486.333333333336,,,31625.0,6627.0,,,,,,,39293.85,,23090.0,,,,,,29562.466666666667,,,,,,,38430.0,,,,,,,,30160.333333333332,,,,,12695.0,,,,,,,421455.69666666666,,,51999.033333333326,,,204790.48795698924,,,,,,13524.433333333332,,,,266531.4209677419,,,,,
Lucknow,2022-07-01,,16298.0,,,,,,,13905.0,,,73963.49731182796,,213611.87548387097,,25401.440860215054,41057.8870967742,,,,,,,325719.43731182796,,,,25886.11827956989,,52546.34086021505,,,55310.590000000004,,,22757.955913978494,,44546.279569892475,,,34319.4876344086,,,,,,,,26311.451612903227,,24058.35053763441,,,,,,34303.01634408602,,,,,,,39415.086021505376,,,,,,,,16889.0,,,,,13221.933333333332,,,,,,,472717.1743010753,,,51259.44107526882,,,186232.98279569892,,,,,,14686.48494623656,,,,271306.7059139785,,,,,
Lucknow,2022-08-01,,16738.290322580644,,,,,,,13373.91935483871,,,71849.66129032258,,222668.14193548387,,26890.32258064516,36290.91935483871,,,,,,,331259.9806451613,,,,29679.354838709678,,48034.903225806454,,,50597.11935483871,,,18318.322580645163,,47251.6129032258,,,35209.790322580644,,,,,,,,22277.451612903227,,23738.483870967742,,,,,,33454.819354838706,,,,,,,42792.67741935484,,,,,,,,30160.0,,,,,13208.741935483871,,,,,,,403655.7129032258,,,56111.735483870965,,,,172004.01612903227,,,,,14258.451612903225,,,,276808.0483870968,,,,,
Lucknow,2022-09-01,,14475.066666666668,,,,,,,12618.0,,18265.0,28971.639784946237,,253839.5958064516,,,44984.429569892476,,11114.0,,,,,198887.2529032258,,,24768.5,26129.333333333332,,14539.866666666667,,,46506.0,,,0.0,48543.5376344086,24033.0,,,102719.43666666666,18226.81333333333,,,,,,,,14103.233333333334,23746.3,,22761.612903225807,,,,16086.8,,,,,,,42983.333333333336,,,,,,29207.0,,,,,,,12328.0,,,,,,,377560.9224731183,,,,,29580.666666666668,,152816.32666666666,,,,,14256.066666666668,,,,293326.55913978495,12198.0,,,,
Lucknow,2022-10-01,,9238.0,,,,,,,11355.064516129032,,18923.854838709678,24680.09677419355,,244523.97311827957,,,36100.645161290326,,24303.225806451614,,,,,197968.41935483873,,,22612.09677419355,27539.989247311827,,,15606.449462365592,,22542.349139784947,25970.09677419355,,,48518.279569892475,27767.74193548387,,,101335.91634408601,19784.63870967742,,,,,,,14467.870967741936,,21426.645161290326,,22769.06451612903,,,,26654.93548387097,,,,,,,40591.4623655914,,,,,,8917.0,,,,,,,12371.0,,,,,,,362082.60967741936,,,,,28755.225806451614,125054.9259139785,,,,,,14307.225806451614,26522.516129032258,,,279408.426344086,12169.064516129032,,,,
Lucknow,2022-11-01,,16846.0,,,,,,,12618.0,,19699.0,26617.439784946237,,228958.2076344086,,,40404.53333333333,,23600.0,,,,,59229.61688172043,,,24690.333333333332,27585.774193548386,,14693.0,,,24074.27,25297.548387096773,,,49990.5376344086,24799.666666666668,,,105296.07666666666,19366.22,,,,,,,,17153.167741935482,23439.433333333334,,22398.0,,,,31111.4,,,,,,,41806.666666666664,,,,,,,,,,,,,12783.0,,,,,,,407011.78774193546,,,,,30573.333333333332,,120601.81666666667,,,,,14734.066666666668,26609.612903225807,,11425.533333333333,282163.2564516129,12198.0,,,,
Ludhiana,2022-04-01,,,,,,,,,,,,,,12098.960000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,14400.966666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40049.89333333333,,,,,,13005.954666666667,,,,,,180334.28666666668,,,,,,,,,,44379.8296,,,,,
Ludhiana,2022-05-01,,,,,,,,,,,,,,11595.6,,,,,,,,,,,,,,,,,,,,,,,,,,,16946.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40034.64,,,,,,18381.830967741935,,,,,,54887.28,,,,134998.86021505378,,,,,,42559.056774193545,,,,,
Ludhiana,2022-06-01,,,,,,,,,,,,,,10950.2,,,,,,,,,,,,,,,,,,,,,,,,,,,16260.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38907.96,,,,,,16188.08,,,,,,158439.13333333333,,,,,,,,,,41837.78,,,,,
Ludhiana,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15212.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60454.86967741935,,,,,,14987.42064516129,,,,,,172527.0,,,,,,,,,,,,,,,
Ludhiana,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17195.007741935486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70775.59010752688,,,,,,18082.96516129032,,,,,,170864.2,,,,,,,,,,,,,,,
Ludhiana,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15718.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33295.91376344086,,,,,,53024.34967741935,,,,,19527.0,182367.92774193548,,,,,,,,,,,,,,,
Ludhiana,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16727.523870967743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29998.82021505376,,,,,,42224.969032258065,,,,,25954.83870967742,128139.85290322581,,,,,,,,,,,,,,,
Ludhiana,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16260.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28226.022365591394,,,,,,38210.7,,,,,24420.0,,118487.98193548387,,,,,,,,,,,,,,
Muzaffarpur,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16040.3225,,,,,,,,,,,,,,,,,,,,,,,,83432.18033333334,,,,,,,,,,,,,,,
Muzaffarpur,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15524.0,,,,,,,,,,,,,,,,,,,,,,,,90547.0,,,,,,,,,,,,,,,
Muzaffarpur,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16040.0,,,,,,,,,,,,,,,,,,,,,,,,66544.0,,,,,,,,,,,,,,,
Muzaffarpur,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115792.0,,,,,,,,,,,,,,,
Nagpur,2022-04-01,,,,,10678.0,,,,,,,,,63108.5,,,14132.0,,,,,,,,,,16300.0,,,,,,16149.0,,,,,,,,15176.0,16043.0,,,,,,,14620.0,,37470.166666666664,,,,,,18778.0,,,,,,,,,,,,,19425.0,,,,,,,,16707.0,,,,,,74234.0,,,,,,270483.0,,,,,,,15070.0,,,97237.33333333333,,,,,
Nagpur,2022-05-01,,,,,9989.096774193547,,,,,,,,,59635.0,,,14620.0,,,,,,,,,,16300.0,,,,,,16705.0,,,,,,,,15700.0,16043.0,,,,,,,14620.0,,31570.0,,,,,,30061.0,,,,,,,,,,,,,19425.0,,,,,,,,0.0,,,,,,62681.0,,,,,,231235.0,,,,,,,15070.0,,18771.0,105066.0,,,,,
Nagpur,2022-06-01,,,,,15161.0,,,,,,,,,57564.0,,,14656.0,,,,,,,,,,16336.0,,,,,,15627.0,,,,,,,,15736.0,16079.0,,,,,,,14656.0,,30291.0,,,,,,16871.0,,,,,,,,,,,,,0.0,,15424.0,,,,,,,,,,,,47687.0,,,,,,262849.0,,,,,,,15106.0,,,103988.0,,,,,
Nagpur,2022-07-01,,,,,15125.0,,,,,,,,,56652.6129032258,,,13912.0,,,,,,,,,,16243.935483870968,,,,,,16165.0,,,,,,,,13674.0,16043.0,,,,,,,14384.0,,31052.0,,,,,,4387.0,,,,,,,,,,,,,,,15388.0,,,,,,,,,,,,47053.0,,,,,,209866.64516129033,,,,,,,14097.0,,,85672.83870967742,,,,,
Nagpur,2022-08-01,,,,,15125.0,,,,,,,,,63574.24193548387,,,15462.967741935485,,,,,,,,,,16769.935483870966,,,,,,2965.0,,,,,,,,16605.225806451614,16500.870967741936,,,,,,,15041.483870967742,,33003.8064516129,,,,,,,,,,,,,,,,,,,,,15827.516129032258,,,,,,,,,,,,48399.87096774194,,,,,,,209806.06451612903,,,,,,15938.90322580645,,,96791.6129032258,,,,,
Nagpur,2022-09-01,,,,,15125.0,,,,,,,,,56682.5,,,14620.0,,,,,,,,,,16785.6,,,,,,15070.0,,,,,,,,16635.4,16043.0,,,,,,,,14620.0,32088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62441.0,,,,,,48229.032258064515,177601.0,,,,,,0.0,,,95643.75,,,,,
Nagpur,2022-10-01,,,,,13173.0,,,,,,,,,75296.51612903226,,,14620.0,,,,,,,,,,16300.0,,,,,,15070.0,,,,,,,,15700.0,16043.0,,,,,,,14148.0,,32088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51500.0,,,,,,61954.0,,,,,,144779.0,,,,,,,,,,105033.80645161291,,,,,
Nagpur,2022-11-01,,9166.666666666668,,,0.0,,,,,,,,,77317.16666666667,,,14620.0,,,,,,,,,,16300.0,,,,,,15070.0,,,,,,,,15700.0,16043.0,,,,,,,14620.0,,32088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25500.0,,,,,,47374.0,,,,,,,127059.0,,,,,,,,,105888.16666666667,,,,,
Nashik,2022-04-01,,,,,,,,,,,,25708.0,,6966.666666666667,,,19347.0,,,,,,,,,,,13106.0,,,,,,,,,,,,,,,,,,,13106.0,,,,,,,,3666.666666666667,,,,,,,,,,,,,,,,,12098.0,,,,,,74205.0,,,,,,12098.0,,,,,,,,,,,,5200.0,,,,48392.0,,,,,
Nashik,2022-05-01,,,,,8709.677419354839,,,,,,,28781.0,,11000.0,,,19347.0,,,,,,,,,,,14148.0,,,,,,,,,,,,,,,,,,,14634.0,,,,,,,,10645.16129032258,,,,,,,,,,,,,,,,,14634.0,,,,,,91155.16129032258,,,,,,25919.129032258064,,,,,,,,,,,,0.0,,,,54147.0,,,,,
Nashik,2022-06-01,,,,,9000.0,,,,,,,29308.0,,10633.333333333334,,,17450.0,,,,,,,,,,,14907.0,,,,,,,,,,,,,,,,,,,14654.0,,,,,,,,11000.0,,,,,,,,,,,,,,,,,14150.0,,,,,,152489.0,,,,,,26465.666666666664,,,,,,,,,,,,,,,,59374.0,,,,,
Nashik,2022-07-01,,,,,8419.354838709678,,,,,,,28293.0,,11000.0,,,19347.0,,,,,,,,,,,15122.0,,,,,,,,,,,,,,,,,,,12928.0,,,,,,,,11000.0,,,,,,,,,,,,,,,,,14634.0,,,,,,158929.8064516129,,,,,,26659.0,,,,,,,,,,,,,,,,58049.0,,,,,
Nashik,2022-08-01,,,,,9000.0,,,,,,,29756.0,,11000.0,,,19347.0,,,,,,,,,,,15122.0,,,,,,,,,,,,,,,,,,,12196.0,,,,,,,,11000.0,,,,,,,,,,,,,,,,,14148.0,,,,,,141695.38709677418,,,,,,25196.0,,,,,,,,,,,,,,,,58537.0,,,,,
Nashik,2022-09-01,,,,,9000.0,,,,,,,15122.0,,15123.0,,,18702.0,13863.0,,,,,,,,,,11000.0,,,,,,,,,,,,,,,,,,,15122.0,,,,15122.0,,,,,,,,,,,,,,,,,,,,,14618.0,,,,,15122.0,149462.0,,,,,,13000.0,,,,,,,,,,,,11000.0,,,,29740.0,15122.0,,,,
Nashik,2022-10-01,,,,,9000.0,,,,,,,15122.0,,14878.0,,,19036.0,14880.0,,,,,,,,,,11000.0,,,,,,,,22458.0,,,,,,,,,,,14148.0,,,,13903.0,,,,,,,,,,,,,,,,,,,,,15122.0,,,,,11706.0,156713.4516129032,,,,,,12370.967741935485,,,,,,,,,,,,11000.0,,,,27805.0,15122.0,,,,
Nashik,2022-11-01,,,,,9000.0,,,,,,,15122.0,,15123.0,,,19347.0,15122.0,,,,,,,,,,11000.0,,,,,,,,21046.0,,,,,,,,,,,14114.0,,,,14618.0,,,,,,,,,,,,,,,,,,,,,15122.0,,,,,15122.0,146013.0,,,,,,13000.0,,,,,,,,,,,,11000.0,,,,29740.0,15122.0,,,,
Patiala,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12420.237419354838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33600.0,,,,,,18012.72,,,,,,35760.0,,,,,,,,,,,,,,,
Patiala,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13858.43741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40206.45161290323,,,,,,19579.049032258063,,,,,,34335.48387096774,,,,,,,,,,,,,,,
Patiala,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14867.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64387.09677419355,,,,,,16602.72,,,,,33600.0,24064.516129032258,,,,,,,,,,,,,,,
Patiala,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13909.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82793.33333333333,,,,,,16722.96,,,,,33600.0,11000.0,,,,,,,,,,,,,,,
Patiala,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95770.96774193548,,,,,,18275.0,,,,,33600.0,,638.709677419355,,,,,,,,,,,,,,
Patna,2022-04-01,,,,,,,,,,,,0.0,,12340.0,,,,,,,17268.0,,,,,,,,,16667.0,,,,,,11105.0,,,,,21227.0,,,,,,,,12340.0,,12340.0,,,,,,12340.0,,,,,,,,,,,,,22333.0,,,,,,,,,,,,,,61700.0,,,,,,120946.0,,,,,,11105.0,,,,83866.0,,,,,
Patna,2022-05-01,,,,,,,,,,,,,,11542.0,,,,,,,17268.0,,,,,,,,,15053.0,,,,,,,,13771.0,,,16960.0,,,,,,,,11941.0,,12340.0,,,,,,12340.0,,,,,,,,,,,,,20172.0,,,,,,,,,,,,,,56922.0,,,,,,124292.0,,,,,,7523.0,,,,92802.0,,,,,
Patna,2022-06-01,,,,,7406.0,,,,,,,,,11517.0,,,,,,,0.0,,,,,,,,,16667.0,,,16518.033333333333,,,,,18561.0,,,14811.0,,,,,,,,12340.0,,12340.0,,,,,,12340.0,,,,,,,,,,,,,24328.0,,,,,,,,,,,,,,72395.0,,,,,,138720.0,,,,,,11105.0,,,,93344.66666666667,,,,,
Patna,2022-07-01,,,,,14811.0,,,,,,,,,11941.0,,,,,,,,,,,,,,,,16667.0,,,,,,,,18561.0,,,14811.0,,,,,,,,12340.0,,11941.0,,,,,,11941.0,,,,,,,,,16040.0,,,,22333.0,,,,,,,,,,,,,,62493.0,,,,,,133728.0,,,,,,11105.0,,,,109917.0,,,,,
Patna,2022-08-01,,,,,14811.0,,,,,,,,,12340.0,,,,,,,,,,,,,,,,16667.0,,,,,,,,18561.0,,,14811.0,,,,,,,,11941.0,,12340.0,,,,,,11145.0,,,,,,,,,16040.0,,,,22333.0,,,,,,,,,,,,,,72147.0,,,,,,44433.0,91324.0,,,,,11105.0,,,,107730.0,,,,,
Patna,2022-09-01,,,,,14811.0,,,,,,,,,11106.0,,,,,,,,,,,,,,,,16667.0,,,,,,,,18561.0,,,14811.0,,,,,,,,,12340.0,12340.0,,,,,,0.0,,,,,,,,,16040.0,,,,21589.0,,,,,,,,,,,,,,60964.0,,,,,,44433.0,82893.0,,,,,11105.0,,,,89747.0,,,,,
Patna,2022-10-01,,,,,14811.0,,,,,,,,,11941.0,,,,,,,,,,,,,,,,,15591.0,,,,,,,17363.0,,,13855.0,,,,,,,,12340.0,,11941.0,,,,,,,,,,,,,,,16040.0,,,,22333.0,,,,,,,,,,,,,,52489.0,,,,,,113428.0,,,,,,11105.0,,,,93100.0,,,,,
Patna,2022-11-01,,,,,14811.0,,,,,,,,,12340.0,,,,,,,,,,,,,,,,16667.0,,,,,,,,18561.0,,,14811.0,,,,,,,,12340.0,,12340.0,,,,,,,,,,,,,,,16040.0,,,,21589.0,,,,,,,,,,,,,,49360.0,,,,,,,110175.0,,,,,11105.0,,,,89669.0,,,,,
Pondy,2022-04-01,,,,,,,,,,,,,,105855.7755603956,,,,,,,,,,,,,,14000.0,,5738.8,,,7565.0,,,66001.03333333333,,,,,,,,,,,,,36739.058568329616,,,,,,,,,,,,,,,,,212461.05748362635,,,,,,24498.962111606583,,,,,,,,,,,,,,,,,,359168.65596554935,,,,,,,,,,62072.708459559966,26944.210990144664,,,,
Pondy,2022-05-01,,,,,,,,,,,,,,121812.2258064516,,,,,,,,,,,,,,24885.870967741936,,10548.0,,,9071.0,,,16826.0,,,,,,,51403.0,,,,,,42900.032258064515,,,,,,,,,,,,,,,,,178653.32258064515,,,,,,27817.161290322583,,,,,,,,,,,,,,,,,,439337.6451612903,,,,,,,,,,75613.67741935483,32050.32258064516,,,,
Pondy,2022-06-01,,,,,8838.933333333332,,,,,,,,,108056.8,,,,,,,,20595.8,,15450.0,,,,28479.166666666668,,,,,21447.0,,,,,13551.0,,,44163.9,11001.0,,,,,,,51340.666666666664,,,,,,,,38243.666666666664,,,,,,,,,9822.333333333334,,,,,,,95000.0,,,,,55003.0,,,,,,49029.4,,,,,,212998.33333333334,,,,,,,20697.4,,,191008.06666666665,,,,,
